Price,Close
Ticker,HCLTECH.NS
Date,
2010-04-26,70.15233612060547
2010-04-27,69.60509490966797
2010-04-28,69.28215026855469
2010-04-29,69.15653991699219
2010-04-30,70.77130126953125
2010-05-03,69.86524200439453
2010-05-04,71.47103118896484
2010-05-05,72.67313385009766
2010-05-06,71.74909973144531
2010-05-07,69.17447662353516
2010-05-10,71.50689697265625
2010-05-11,69.52430725097656
2010-05-12,70.47525787353516
2010-05-13,71.52484893798828
2010-05-14,72.73590850830078
2010-05-17,70.75336456298828
2010-05-18,71.08527374267578
2010-05-19,66.71646118164062
2010-05-20,64.84154510498047
2010-05-21,65.92701721191406
2010-05-24,66.56396484375
2010-05-25,63.69327163696289
2010-05-26,65.75653076171875
2010-05-27,66.41142272949219
2010-05-28,67.65838623046875
2010-05-31,68.60033416748047
2010-06-01,65.47843933105469
2010-06-02,66.3666000366211
2010-06-03,67.9275131225586
2010-06-04,69.41669464111328
2010-06-07,67.04837799072266
2010-06-08,65.49640655517578
2010-06-09,65.2811050415039
2010-06-10,65.82835388183594
2010-06-11,66.3127670288086
2010-06-14,68.27737426757812
2010-06-15,68.99507904052734
2010-06-16,68.61832427978516
2010-06-17,69.1924057006836
2010-06-18,69.83833312988281
2010-06-21,69.65888214111328
2010-06-22,68.18766021728516
2010-06-23,66.8779296875
2010-06-24,65.3349609375
2010-06-25,64.32122802734375
2010-06-28,64.95816040039062
2010-06-29,64.6980209350586
2010-06-30,65.3349609375
2010-07-01,65.20037841796875
2010-07-02,63.32545852661133
2010-07-05,63.738136291503906
2010-07-06,64.59033966064453
2010-07-07,63.899620056152344
2010-07-08,64.5096206665039
2010-07-09,64.82357788085938
2010-07-12,65.46053314208984
2010-07-13,64.74287414550781
2010-07-14,64.0521240234375
2010-07-15,64.168701171875
2010-07-16,66.97664642333984
2010-07-19,67.87366485595703
2010-07-20,66.56396484375
2010-07-21,66.64470672607422
2010-07-22,66.52806091308594
2010-07-23,66.88687896728516
2010-07-26,67.0932388305664
2010-07-27,68.26841735839844
2010-07-28,66.8420639038086
2010-07-29,67.82884979248047
2010-07-30,70.36759185791016
2010-08-02,70.48426055908203
2010-08-03,70.47525787353516
2010-08-04,72.43987274169922
2010-08-05,74.34168243408203
2010-08-06,73.92903137207031
2010-08-09,74.66465759277344
2010-08-10,74.07256317138672
2010-08-11,72.96916961669922
2010-08-12,72.01827239990234
2010-08-13,73.7496337890625
2010-08-16,72.00032043457031
2010-08-17,71.11219787597656
2010-08-18,73.40873718261719
2010-08-19,72.86150360107422
2010-08-20,73.15753936767578
2010-08-23,73.39976501464844
2010-08-24,73.40873718261719
2010-08-25,73.48051452636719
2010-08-26,74.26097106933594
2010-08-27,72.36811828613281
2010-08-30,70.5649642944336
2010-08-31,68.6362533569336
2010-09-01,69.2731704711914
2010-09-02,72.46680450439453
2010-09-03,72.14383697509766
2010-09-06,72.81664276123047
2010-09-07,72.0989990234375
2010-09-08,72.79872131347656
2010-09-09,73.5792007446289
2010-09-13,73.65989685058594
2010-09-14,73.43562316894531
2010-09-15,75.85775756835938
2010-09-16,74.90686798095703
2010-09-17,75.22088623046875
2010-09-20,75.73222351074219
2010-09-21,76.84461212158203
2010-09-22,75.55278778076172
2010-09-23,73.8303451538086
2010-09-24,75.61559295654297
2010-09-27,74.93376922607422
2010-09-28,74.28785705566406
2010-09-29,74.85306549072266
2010-09-30,75.48997497558594
2010-10-01,77.31108856201172
2010-10-04,78.17228698730469
2010-10-05,77.69683837890625
2010-10-06,77.82241821289062
2010-10-07,77.11373138427734
2010-10-08,77.71475982666016
2010-10-11,77.28414154052734
2010-10-12,77.08679962158203
2010-10-13,79.70630645751953
2010-10-14,78.73745727539062
2010-10-15,77.40078735351562
2010-10-18,80.10102844238281
2010-10-19,78.80919647216797
2010-10-20,76.44987487792969
2010-10-21,76.00132751464844
2010-10-22,75.2342758178711
2010-10-25,76.6240005493164
2010-10-26,76.35325622558594
2010-10-27,75.31548309326172
2010-10-28,74.07015228271484
2010-10-29,72.87898254394531
2010-11-01,73.60089874267578
2010-11-02,73.2850570678711
2010-11-03,73.2940902709961
2010-11-04,74.367919921875
2010-11-08,73.21287536621094
2010-11-09,73.0684814453125
2010-11-10,73.09555053710938
2010-11-11,72.67142486572266
2010-11-12,72.63534545898438
2010-11-15,72.97823333740234
2010-11-16,70.81245422363281
2010-11-18,71.0109634399414
2010-11-19,68.04202270507812
2010-11-22,70.43342590332031
2010-11-23,71.47119903564453
2010-11-24,70.47856903076172
2010-11-25,69.62126159667969
2010-11-26,70.749267578125
2010-11-29,71.02902221679688
2010-11-30,72.86992645263672
2010-12-01,74.18746185302734
2010-12-02,75.66742706298828
2010-12-03,76.47057342529297
2010-12-06,76.91272735595703
2010-12-07,78.67247009277344
2010-12-08,78.15809631347656
2010-12-09,76.77739715576172
2010-12-10,77.9325180053711
2010-12-13,78.98831939697266
2010-12-14,80.04414367675781
2010-12-15,80.9284896850586
2010-12-16,81.03682708740234
2010-12-20,81.06388092041016
2010-12-21,81.74067687988281
2010-12-22,81.49703979492188
2010-12-23,82.58894348144531
2010-12-24,82.12870788574219
2010-12-27,81.6865463256836
2010-12-28,82.93187713623047
2010-12-29,82.53479766845703
2010-12-30,82.92285919189453
2010-12-31,82.34529113769531
2011-01-03,81.96627807617188
2011-01-04,83.22965240478516
2011-01-05,85.25106811523438
2011-01-06,86.21664428710938
2011-01-07,83.96961975097656
2011-01-10,83.90647888183594
2011-01-11,85.78349304199219
2011-01-12,86.02715301513672
2011-01-13,83.87940979003906
2011-01-14,84.93521881103516
2011-01-17,85.98202514648438
2011-01-18,88.21099090576172
2011-01-19,91.6943130493164
2011-01-20,92.19964599609375
2011-01-21,90.16021728515625
2011-01-24,92.08100891113281
2011-01-25,92.1444320678711
2011-01-27,91.6098403930664
2011-01-28,89.39004516601562
2011-01-31,88.927978515625
2011-02-01,87.80448913574219
2011-02-02,90.2779769897461
2011-02-03,88.99140930175781
2011-02-04,87.04341888427734
2011-02-07,86.56321716308594
2011-02-08,84.34342193603516
2011-02-09,83.84510803222656
2011-02-10,85.12260437011719
2011-02-11,85.07730865478516
2011-02-14,87.38771057128906
2011-02-15,87.52364349365234
2011-02-16,85.8474349975586
2011-02-17,84.70581817626953
2011-02-18,82.92094421386719
2011-02-21,84.27999877929688
2011-02-22,83.35580444335938
2011-02-23,83.29240417480469
2011-02-24,79.89474487304688
2011-02-25,80.80077362060547
2011-02-28,80.17564392089844
2011-03-01,84.94139862060547
2011-03-03,83.4374008178711
2011-03-04,83.87226867675781
2011-03-07,81.88803100585938
2011-03-08,84.08065795898438
2011-03-09,84.1712646484375
2011-03-10,82.80315399169922
2011-03-11,82.43164825439453
2011-03-14,84.18936920166016
2011-03-15,82.5403823852539
2011-03-16,84.11691284179688
2011-03-17,82.96623229980469
2011-03-18,81.59810638427734
2011-03-21,81.71589660644531
2011-03-22,81.91522216796875
2011-03-23,82.35013580322266
2011-03-24,83.42831420898438
2011-03-25,85.39442443847656
2011-03-28,86.40918731689453
2011-03-29,86.97999572753906
2011-03-30,86.30950927734375
2011-03-31,86.6084976196289
2011-04-01,84.65148162841797
2011-04-04,87.92227935791016
2011-04-05,88.2121810913086
2011-04-06,89.10012817382812
2011-04-07,90.21458435058594
2011-04-08,87.84071350097656
2011-04-11,89.02762603759766
2011-04-13,90.1148681640625
2011-04-15,87.46928405761719
2011-04-18,83.90850830078125
2011-04-19,86.35481262207031
2011-04-20,94.7447738647461
2011-04-21,94.047119140625
2011-04-25,93.70148468017578
2011-04-26,93.95616149902344
2011-04-27,93.87429809570312
2011-04-28,93.19210815429688
2011-04-29,94.8111343383789
2011-05-02,94.68380737304688
2011-05-03,93.68328857421875
2011-05-04,90.70906829833984
2011-05-05,90.30889892578125
2011-05-06,91.01831817626953
2011-05-09,90.84551239013672
2011-05-10,91.51860046386719
2011-05-11,91.9278793334961
2011-05-12,91.84601593017578
2011-05-13,91.81871795654297
2011-05-16,90.88189697265625
2011-05-17,91.51860046386719
2011-05-18,91.70048522949219
2011-05-19,92.20074462890625
2011-05-20,92.0370101928711
2011-05-23,89.79955291748047
2011-05-24,89.29019927978516
2011-05-25,89.38115692138672
2011-05-26,90.81822967529297
2011-05-27,92.54638671875
2011-05-30,92.56458282470703
2011-05-31,93.64691925048828
2011-06-01,93.57415771484375
2011-06-02,93.44681549072266
2011-06-03,93.20122528076172
2011-06-06,92.68280792236328
2011-06-07,93.1011734008789
2011-06-08,92.9465560913086
2011-06-09,92.35536193847656
2011-06-10,91.47310638427734
2011-06-13,91.01831817626953
2011-06-14,92.337158203125
2011-06-15,90.80912780761719
2011-06-16,88.96276092529297
2011-06-17,87.3073959350586
2011-06-20,84.60602569580078
2011-06-21,84.59693908691406
2011-06-22,84.29680633544922
2011-06-23,85.6155776977539
2011-06-24,89.64494323730469
2011-06-27,89.19923400878906
2011-06-28,89.10829162597656
2011-06-29,88.91728973388672
2011-06-30,89.99966430664062
2011-07-01,90.26341247558594
2011-07-04,90.75456237792969
2011-07-05,92.15525817871094
2011-07-06,91.57312774658203
2011-07-07,92.70098876953125
2011-07-08,91.36397552490234
2011-07-11,89.71768951416016
2011-07-12,89.41751098632812
2011-07-13,90.01785278320312
2011-07-14,89.53579711914062
2011-07-15,90.52718353271484
2011-07-18,91.72777557373047
2011-07-19,92.40082550048828
2011-07-20,90.88189697265625
2011-07-21,91.57312774658203
2011-07-22,91.84601593017578
2011-07-25,93.97433471679688
2011-07-26,93.7105941772461
2011-07-27,91.68228149414062
2011-07-28,89.3174819946289
2011-07-29,88.55343627929688
2011-08-01,88.41700744628906
2011-08-02,86.46149444580078
2011-08-03,85.9703369140625
2011-08-04,85.13358306884766
2011-08-05,80.66767120361328
2011-08-08,76.26549530029297
2011-08-09,75.15583801269531
2011-08-10,76.79301452636719
2011-08-11,75.06489562988281
2011-08-12,74.17352294921875
2011-08-16,74.92845916748047
2011-08-17,76.98401641845703
2011-08-18,72.18161010742188
2011-08-19,71.3084487915039
2011-08-22,70.42620849609375
2011-08-23,72.218017578125
2011-08-24,70.4352798461914
2011-08-25,67.73394012451172
2011-08-26,65.9967041015625
2011-08-29,71.0264892578125
2011-08-30,75.13764953613281
2011-09-02,72.218017578125
2011-09-05,69.86227416992188
2011-09-06,71.79959106445312
2011-09-07,73.95523071289062
2011-09-08,74.82840728759766
2011-09-09,73.85517883300781
2011-09-12,68.69806671142578
2011-09-13,69.03459930419922
2011-09-14,71.89057922363281
2011-09-15,73.33673858642578
2011-09-16,70.18971252441406
2011-09-19,71.37213134765625
2011-09-20,73.34583282470703
2011-09-21,73.69145202636719
2011-09-22,69.62579345703125
2011-09-23,70.58992004394531
2011-09-26,70.16242980957031
2011-09-27,71.5540542602539
2011-09-28,74.03707885742188
2011-09-29,74.61012268066406
2011-09-30,74.42823028564453
2011-10-03,72.90923309326172
2011-10-04,71.35392761230469
2011-10-05,71.91785430908203
2011-10-07,73.7369384765625
2011-10-10,75.29227447509766
2011-10-11,73.36402893066406
2011-10-12,76.25640106201172
2011-10-13,77.59342956542969
2011-10-14,80.11286926269531
2011-10-17,80.05830383300781
2011-10-18,73.05477905273438
2011-10-19,74.12805938720703
2011-10-20,74.89208984375
2011-10-21,75.52271270751953
2011-10-24,77.67057800292969
2011-10-25,78.4840316772461
2011-10-28,82.57867431640625
2011-10-31,81.11630249023438
2011-11-01,78.58455657958984
2011-11-02,80.12006378173828
2011-11-03,80.08351135253906
2011-11-04,80.20231628417969
2011-11-08,78.31954193115234
2011-11-09,77.98135375976562
2011-11-11,77.89907836914062
2011-11-14,78.47488403320312
2011-11-15,77.75283813476562
2011-11-16,75.11141967773438
2011-11-17,74.69098663330078
2011-11-18,73.89579772949219
2011-11-21,72.12269592285156
2011-11-22,71.61084747314453
2011-11-23,70.36782836914062
2011-11-24,71.92159271240234
2011-11-25,70.6877212524414
2011-11-28,71.33663940429688
2011-11-29,71.40977478027344
2011-11-30,70.15763854980469
2011-12-01,73.219482421875
2011-12-02,76.1899185180664
2011-12-05,74.38023376464844
2011-12-07,76.33616638183594
2011-12-08,76.36357879638672
2011-12-09,74.53561401367188
2011-12-12,75.5958251953125
2011-12-13,76.09854125976562
2011-12-14,75.24853515625
2011-12-15,75.57755279541016
2011-12-16,75.37645721435547
2011-12-19,75.21197509765625
2011-12-20,71.52860260009766
2011-12-21,71.15384674072266
2011-12-22,71.00761413574219
2011-12-23,71.1904067993164
2011-12-26,70.96195220947266
2011-12-27,71.62913513183594
2011-12-28,71.62913513183594
2011-12-29,70.89791870117188
2011-12-30,70.91622924804688
2012-01-02,71.94904327392578
2012-01-03,73.70389556884766
2012-01-04,76.48239135742188
2012-01-05,75.81517791748047
2012-01-06,76.3270263671875
2012-01-09,75.85176086425781
2012-01-10,76.756591796875
2012-01-11,75.91571807861328
2012-01-12,74.17001342773438
2012-01-13,72.70767211914062
2012-01-16,74.20658874511719
2012-01-17,77.76199340820312
2012-01-18,76.30874633789062
2012-01-19,76.58294677734375
2012-01-20,76.71151733398438
2012-01-23,77.18907165527344
2012-01-24,78.6952133178711
2012-01-25,77.29010772705078
2012-01-27,78.61253356933594
2012-01-30,78.80538940429688
2012-01-31,80.38497924804688
2012-02-01,80.430908203125
2012-02-02,84.75646209716797
2012-02-03,83.3880844116211
2012-02-06,84.99522399902344
2012-02-07,84.60031127929688
2012-02-08,85.81258392333984
2012-02-09,85.12381744384766
2012-02-10,86.08808135986328
2012-02-13,86.01458740234375
2012-02-14,86.00543975830078
2012-02-15,86.27177429199219
2012-02-16,87.43807983398438
2012-02-17,90.46867370605469
2012-02-21,90.68910217285156
2012-02-22,90.38605499267578
2012-02-23,90.9921875
2012-02-24,90.52381134033203
2012-02-27,89.00850677490234
2012-02-28,88.5860366821289
2012-02-29,89.0727767944336
2012-03-01,88.53092956542969
2012-03-02,88.46665954589844
2012-03-05,88.3197021484375
2012-03-06,88.42073822021484
2012-03-07,90.90035247802734
2012-03-09,93.10442352294922
2012-03-12,93.11363220214844
2012-03-13,92.77381134033203
2012-03-14,92.71871185302734
2012-03-15,91.13912963867188
2012-03-16,91.31358337402344
2012-03-19,91.64424896240234
2012-03-20,90.36769104003906
2012-03-21,90.34013366699219
2012-03-22,87.61258697509766
2012-03-23,89.0727767944336
2012-03-26,87.67684173583984
2012-03-27,86.47378540039062
2012-03-28,86.43705749511719
2012-03-29,86.72176361083984
2012-03-30,88.76052856445312
2012-04-02,92.06668853759766
2012-04-03,92.82891845703125
2012-04-04,93.49933624267578
2012-04-09,91.52482604980469
2012-04-10,90.18403625488281
2012-04-11,90.00032806396484
2012-04-12,90.80850219726562
2012-04-13,87.97073364257812
2012-04-16,89.04522705078125
2012-04-17,88.3197021484375
2012-04-18,90.7901382446289
2012-04-19,92.47076416015625
2012-04-20,92.81973266601562
2012-04-23,91.38136291503906
2012-04-24,94.08289337158203
2012-04-25,93.86161041259766
2012-04-26,92.37716674804688
2012-04-27,94.22119903564453
2012-04-30,94.42402648925781
2012-05-02,95.60426330566406
2012-05-03,95.01416015625
2012-05-04,94.63611602783203
2012-05-07,92.55235290527344
2012-05-08,88.27418518066406
2012-05-09,89.73096466064453
2012-05-10,90.59764099121094
2012-05-11,90.0905532836914
2012-05-14,89.44514465332031
2012-05-15,90.16432189941406
2012-05-16,89.60188293457031
2012-05-17,89.48202514648438
2012-05-18,89.140869140625
2012-05-21,88.4124984741211
2012-05-22,89.92461395263672
2012-05-23,89.38983917236328
2012-05-24,89.56498718261719
2012-05-25,89.82316589355469
2012-05-28,90.64376068115234
2012-05-29,93.18853759765625
2012-05-30,93.8985366821289
2012-05-31,92.94882202148438
2012-06-01,89.82316589355469
2012-06-04,91.0678939819336
2012-06-05,91.34451293945312
2012-06-06,92.58921813964844
2012-06-07,92.02677154541016
2012-06-08,91.39060974121094
2012-06-11,88.97489929199219
2012-06-12,89.38983917236328
2012-06-13,90.5054702758789
2012-06-14,88.28343200683594
2012-06-15,89.6111068725586
2012-06-18,86.65142822265625
2012-06-19,87.0294418334961
2012-06-20,89.75863647460938
2012-06-21,88.85504150390625
2012-06-22,87.15853881835938
2012-06-25,85.72018432617188
2012-06-26,84.99178314208984
2012-06-27,86.62376403808594
2012-06-28,84.65061950683594
2012-06-29,87.85926055908203
2012-07-02,89.33448791503906
2012-07-03,89.35294342041016
2012-07-04,89.15011596679688
2012-07-05,90.80973052978516
2012-07-06,90.44093322753906
2012-07-09,89.78629302978516
2012-07-10,91.897705078125
2012-07-11,90.87425994873047
2012-07-12,88.73518371582031
2012-07-13,89.17777252197266
2012-07-16,88.76285552978516
2012-07-17,88.28343200683594
2012-07-18,87.82239532470703
2012-07-19,88.42170715332031
2012-07-20,88.47700500488281
2012-07-23,88.10823822021484
2012-07-24,88.66142272949219
2012-07-25,94.7006607055664
2012-07-26,94.36873626708984
2012-07-27,95.46592712402344
2012-07-30,95.29995727539062
2012-07-31,95.6226806640625
2012-08-01,96.23120880126953
2012-08-02,96.79364013671875
2012-08-03,96.3326416015625
2012-08-06,96.48015594482422
2012-08-07,97.8263168334961
2012-08-08,99.08943939208984
2012-08-09,98.96959686279297
2012-08-10,98.9880599975586
2012-08-13,100.1128921508789
2012-08-14,101.52359008789062
2012-08-16,102.90660858154297
2012-08-17,102.77758026123047
2012-08-21,102.85130310058594
2012-08-22,101.99382019042969
2012-08-23,103.14637756347656
2012-08-24,102.78679656982422
2012-08-27,102.99882507324219
2012-08-28,102.80519104003906
2012-08-29,100.97039794921875
2012-08-30,100.7859878540039
2012-08-31,100.38951110839844
2012-09-03,102.44563293457031
2012-09-04,103.54283905029297
2012-09-05,103.64424896240234
2012-09-06,104.84286499023438
2012-09-07,106.4011001586914
2012-09-10,105.79256439208984
2012-09-11,106.39186096191406
2012-09-12,107.36919403076172
2012-09-13,108.39263916015625
2012-09-14,107.4798583984375
2012-09-17,104.67691040039062
2012-09-18,105.78334045410156
2012-09-20,104.75990295410156
2012-09-21,105.08261108398438
2012-09-24,103.02650451660156
2012-09-25,104.24359130859375
2012-09-26,104.8982162475586
2012-09-27,107.59051513671875
2012-09-28,106.48406982421875
2012-10-01,107.16637420654297
2012-10-03,109.04727172851562
2012-10-04,108.6231460571289
2012-10-05,105.76485443115234
2012-10-08,103.03571319580078
2012-10-09,103.4045181274414
2012-10-10,104.24359130859375
2012-10-11,106.37339782714844
2012-10-12,107.25856018066406
2012-10-15,107.6365966796875
2012-10-16,107.78413391113281
2012-10-17,107.05574798583984
2012-10-18,110.82676696777344
2012-10-19,112.37686157226562
2012-10-22,113.45356750488281
2012-10-23,112.9987564086914
2012-10-25,113.1008529663086
2012-10-29,113.2401123046875
2012-10-30,112.57177734375
2012-10-31,112.86883544921875
2012-11-01,112.88739013671875
2012-11-02,114.01976776123047
2012-11-05,113.95480346679688
2012-11-06,112.94309997558594
2012-11-07,114.38177490234375
2012-11-08,114.81806182861328
2012-11-09,114.11259460449219
2012-11-12,115.09649658203125
2012-11-15,115.2171859741211
2012-11-16,112.82239532470703
2012-11-19,114.32608795166016
2012-11-20,113.91769409179688
2012-11-21,114.63237762451172
2012-11-22,116.45160675048828
2012-11-23,118.15029907226562
2012-11-26,118.79999542236328
2012-11-27,119.34761047363281
2012-11-29,118.58651733398438
2012-11-30,121.87235260009766
2012-12-03,120.26655578613281
2012-12-04,120.33153533935547
2012-12-05,118.62361907958984
2012-12-06,116.10823059082031
2012-12-07,113.99193572998047
2012-12-10,115.34712982177734
2012-12-11,114.04762268066406
2012-12-12,114.40960693359375
2012-12-13,115.30998229980469
2012-12-14,117.11996459960938
2012-12-17,117.50055694580078
2012-12-18,117.46334838867188
2012-12-19,119.07848358154297
2012-12-20,118.71649169921875
2012-12-21,116.94363403320312
2012-12-24,118.15029907226562
2012-12-26,117.77899169921875
2012-12-27,116.08039855957031
2012-12-28,116.26600646972656
2012-12-31,114.85521697998047
2013-01-01,115.4956283569336
2013-01-02,116.07112884521484
2013-01-03,116.20104217529297
2013-01-04,117.70472717285156
2013-01-07,116.56307220458984
2013-01-08,117.8254165649414
2013-01-09,118.03884887695312
2013-01-10,119.10631561279297
2013-01-11,119.70963287353516
2013-01-14,124.89830017089844
2013-01-15,123.2831802368164
2013-01-16,125.08393859863281
2013-01-17,130.6902313232422
2013-01-18,130.99652099609375
2013-01-21,133.14674377441406
2013-01-22,129.87954711914062
2013-01-23,125.9234848022461
2013-01-24,124.05248260498047
2013-01-25,126.78913879394531
2013-01-28,129.6840057373047
2013-01-29,128.80905151367188
2013-01-30,128.2691192626953
2013-01-31,128.08302307128906
2013-02-01,128.07366943359375
2013-02-04,127.00328826904297
2013-02-05,124.93675994873047
2013-02-06,124.74129486083984
2013-02-07,124.49930572509766
2013-02-08,124.76927185058594
2013-02-11,122.77720642089844
2013-02-12,126.31441497802734
2013-02-13,132.05764770507812
2013-02-14,131.85289001464844
2013-02-15,129.75851440429688
2013-02-18,128.67874145507812
2013-02-19,131.34091186523438
2013-02-20,134.57093811035156
2013-02-21,134.07757568359375
2013-02-22,134.08689880371094
2013-02-25,136.5629119873047
2013-02-26,135.28765869140625
2013-02-27,134.0031280517578
2013-02-28,134.67333984375
2013-03-01,134.49642944335938
2013-03-04,133.19326782226562
2013-03-05,138.81556701660156
2013-03-06,140.79824829101562
2013-03-07,143.60935974121094
2013-03-08,143.9351806640625
2013-03-11,145.75022888183594
2013-03-12,143.99093627929688
2013-03-13,144.9497528076172
2013-03-14,147.36062622070312
2013-03-15,147.43511962890625
2013-03-18,149.3153533935547
2013-03-19,145.49891662597656
2013-03-20,144.13058471679688
2013-03-21,143.92584228515625
2013-03-22,142.9670867919922
2013-03-25,142.80882263183594
2013-03-26,144.35397338867188
2013-03-28,148.00289916992188
2013-04-01,146.79278564453125
2013-04-02,148.16110229492188
2013-04-03,145.3127899169922
2013-04-04,138.78753662109375
2013-04-05,140.91920471191406
2013-04-08,138.75970458984375
2013-04-09,137.85678100585938
2013-04-10,142.4178924560547
2013-04-11,147.2023468017578
2013-04-12,144.48435974121094
2013-04-15,142.40858459472656
2013-04-16,142.00827026367188
2013-04-17,139.8673858642578
2013-04-18,137.06561279296875
2013-04-22,134.62013244628906
2013-04-23,136.67352294921875
2013-04-25,134.22805786132812
2013-04-26,127.73186492919922
2013-04-29,130.82127380371094
2013-04-30,134.66680908203125
2013-05-02,137.3455352783203
2013-05-03,140.0896759033203
2013-05-06,140.0056915283203
2013-05-07,140.65904235839844
2013-05-08,140.17369079589844
2013-05-09,143.7671661376953
2013-05-10,144.65391540527344
2013-05-13,141.5737762451172
2013-05-14,139.09100341796875
2013-05-15,139.1750030517578
2013-05-16,137.93359375
2013-05-17,134.39608764648438
2013-05-20,135.8614959716797
2013-05-21,137.5135955810547
2013-05-22,138.8203582763672
2013-05-23,137.55087280273438
2013-05-24,137.6815643310547
2013-05-27,138.45628356933594
2013-05-28,139.04434204101562
2013-05-29,139.53903198242188
2013-05-30,138.51229858398438
2013-05-31,139.04434204101562
2013-06-03,138.54026794433594
2013-06-04,137.31756591796875
2013-06-05,135.67481994628906
2013-06-06,139.5670166015625
2013-06-07,138.9229736328125
2013-06-10,140.6497344970703
2013-06-11,141.06973266601562
2013-06-12,142.5537872314453
2013-06-13,141.41505432128906
2013-06-14,142.5631866455078
2013-06-17,144.91519165039062
2013-06-18,145.56857299804688
2013-06-19,145.55917358398438
2013-06-20,141.84445190429688
2013-06-21,141.63909912109375
2013-06-24,142.0124053955078
2013-06-25,140.20166015625
2013-06-26,143.1884307861328
2013-06-27,148.48069763183594
2013-06-28,144.85916137695312
2013-07-01,141.5737762451172
2013-07-02,143.0111083984375
2013-07-03,143.30982971191406
2013-07-04,149.292724609375
2013-07-05,148.5273895263672
2013-07-08,152.8489227294922
2013-07-09,153.58624267578125
2013-07-10,156.73171997070312
2013-07-11,156.92770385742188
2013-07-12,161.02517700195312
2013-07-15,163.38662719726562
2013-07-16,163.7133331298828
2013-07-17,163.38662719726562
2013-07-18,160.3251953125
2013-07-19,166.56005859375
2013-07-22,166.1867218017578
2013-07-23,168.09080505371094
2013-07-24,168.0255584716797
2013-07-25,168.45486450195312
2013-07-26,168.71621704101562
2013-07-29,167.4094696044922
2013-07-30,169.06153869628906
2013-07-31,175.0164031982422
2013-08-01,173.7377166748047
2013-08-02,174.71775817871094
2013-08-05,177.27516174316406
2013-08-06,176.30450439453125
2013-08-07,169.23887634277344
2013-08-08,169.1082000732422
2013-08-12,174.23240661621094
2013-08-13,175.5858154296875
2013-08-14,171.77767944335938
2013-08-16,171.92694091796875
2013-08-19,173.8777313232422
2013-08-20,167.84808349609375
2013-08-21,165.37474060058594
2013-08-22,168.44549560546875
2013-08-23,176.65914916992188
2013-08-26,176.3231964111328
2013-08-27,176.91116333007812
2013-08-28,182.96873474121094
2013-08-29,189.96900939941406
2013-08-30,194.2252197265625
2013-09-02,193.83319091796875
2013-09-03,191.12649536132812
2013-09-04,194.01055908203125
2013-09-05,190.3890380859375
2013-09-06,189.83836364746094
2013-09-10,198.36944580078125
2013-09-11,199.09739685058594
2013-09-12,200.55349731445312
2013-09-13,195.21458435058594
2013-09-16,186.0022430419922
2013-09-17,193.60919189453125
2013-09-18,192.05052185058594
2013-09-19,191.1544189453125
2013-09-20,198.21072387695312
2013-09-23,203.66162109375
2013-09-24,200.226806640625
2013-09-25,198.43475341796875
2013-09-26,196.42800903320312
2013-09-27,200.25479125976562
2013-09-30,202.95225524902344
2013-10-01,199.9468231201172
2013-10-03,206.20040893554688
2013-10-04,204.74429321289062
